taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,scorpio_notes,version,pangolin_version,scorpio_version,constellation_version,is_designated,qc_status,qc_notes,note
USA/WI-UW-3992/2021,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.1.7(2/2)
USA/WI-UW-3993/2021,B.1.526,0.0,,Iota (B.1.526-like),0.83,0.17,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.526(2/2)
USA/WI-UW-3994/2021,B.1.596,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.596(1/1)
USA/WI-UW-3995/2021,B.1.1.519,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.1.519(1/1)
USA/WI-UW-3996/2021,B.1.526,0.0,,Iota (B.1.526-like),0.83,0.17,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: B.1.526(2/2)
USA/WI-UW-3997/2021,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.04,scorpio call: Alt alleles 20; Ref alleles 1; Amb alleles 2; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.1.7(2/2)
USA/WI-UW-3998/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.2(1/1)
USA/WI-UW-3999/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: B.1.2(1/1)
USA/WI-UW-4000/2021,B.1.526,0.0,,Iota (B.1.526-like),0.83,0.17,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.526(2/2)
USA/WI-UW-4001/2021,B.1.427,0.0,,Epsilon (B.1.427-like),0.85,0.0,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 2; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.07,Usher placements: B.1.427(6/6)
USA/WI-UW-4002/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.2(1/1)
USA/WI-UW-4003/2021,B.1.427,0.0,,Epsilon (B.1.427-like),0.92,0.0,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.427(1/1)
USA/WI-UW-4004/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.09,Usher placements: B.1.2(1/1)
USA/WI-UW-4005/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.2(1/1)
hCoV-19/USA/WI-UW-3982/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.2(2/2)
hCoV-19/USA/WI-UW-3983/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.2(1/1)
hCoV-19/USA/WI-UW-3984/2021,B.1.526,0.0,,Iota (B.1.526-like),0.83,0.17,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.526(2/2)
hCoV-19/USA/WI-UW-3985/2021,B.1.1.519,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.1,Usher placements: B.1.1.519(1/1)
hCoV-19/USA/WI-UW-3986/2021,B.1.429,0.0,,Epsilon (B.1.429-like),1.0,0.0,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: B.1.429(1/1)
hCoV-19/USA/WI-UW-3987/2021,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.1.7(4/4)
hCoV-19/USA/WI-UW-3988/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.2(1/1)
hCoV-19/USA/WI-UW-3989/2021,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.1.7(1/1)
hCoV-19/USA/WI-UW-3990/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: B.1.2(2/2)
hCoV-19/USA/WI-UW-3991/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.2(1/1)
hCoV-19/USA/WI-UW-3992/2021,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.1.7(2/2)
hCoV-19/USA/WI-UW-3993/2021,B.1.526,0.0,,Iota (B.1.526-like),0.83,0.17,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.526(2/2)
hCoV-19/USA/WI-UW-3994/2021,B.1.596,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.596(1/1)
hCoV-19/USA/WI-UW-3995/2021,B.1.1.519,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.1.519(1/1)
hCoV-19/USA/WI-UW-3996/2021,B.1.526,0.0,,Iota (B.1.526-like),0.83,0.17,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: B.1.526(2/2)
hCoV-19/USA/WI-UW-3997/2021,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.04,scorpio call: Alt alleles 20; Ref alleles 1; Amb alleles 2; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.1.7(2/2)
hCoV-19/USA/WI-UW-3998/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.2(1/1)
hCoV-19/USA/WI-UW-3999/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: B.1.2(1/1)
hCoV-19/USA/WI-UW-4000/2021,B.1.526,0.0,,Iota (B.1.526-like),0.83,0.17,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.526(2/2)
hCoV-19/USA/WI-UW-4001/2021,B.1.427,0.0,,Epsilon (B.1.427-like),0.85,0.0,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 2; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.07,Usher placements: B.1.427(6/6)
hCoV-19/USA/WI-UW-4002/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.2(1/1)
hCoV-19/USA/WI-UW-4003/2021,B.1.427,0.0,,Epsilon (B.1.427-like),0.92,0.0,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.427(1/1)
hCoV-19/USA/WI-UW-4004/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.09,Usher placements: B.1.2(1/1)
hCoV-19/USA/WI-UW-4005/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.2(1/1)
hCoV-19/USA/WI-UW-3911/2021,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: B.1.1.7(2/2)
hCoV-19/USA/WI-UW-3912/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.06,Usher placements: B.1.2(1/1)
hCoV-19/USA/WI-UW-3913/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: B.1.2(2/2)
hCoV-19/USA/WI-UW-3914/2021,B.1.596,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: B.1.596(1/1)
hCoV-19/USA/WI-UW-3915/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.2(1/1)
hCoV-19/USA/WI-UW-3916/2021,B.1.596,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.06,Usher placements: B.1.596(1/1)
hCoV-19/USA/WI-UW-3917/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.2(1/1)
hCoV-19/USA/WI-UW-3918/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.2(1/1)
hCoV-19/USA/WI-UW-3919/2021,B.1.596,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.596(1/1)
hCoV-19/USA/WI-UW-3920/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.2(2/2)
hCoV-19/USA/WI-UW-3921/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: B.1.2(2/2)
hCoV-19/USA/WI-UW-3922/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.2(1/1)
hCoV-19/USA/WI-UW-3923/2021,B.1.429,0.4,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: B.1(2/5) B.1.429(3/5)
hCoV-19/USA/WI-UW-3924/2021,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.1.7(2/2)
hCoV-19/USA/WI-UW-3925/2021,B.1.429,0.0,,Epsilon (B.1.429-like),1.0,0.0,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.429(3/3)
hCoV-19/USA/WI-UW-3926/2021,B.1.1.519,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.06,Usher placements: B.1.1.519(1/1)
hCoV-19/USA/WI-UW-3927/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: B.1.2(1/1)
hCoV-19/USA/WI-UW-3928/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: B.1.2(1/1)
hCoV-19/USA/WI-UW-3929/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.06,Usher placements: B.1.2(1/1)
hCoV-19/USA/WI-UW-3930/2021,B.1.526,0.0,,Iota (B.1.526-like),0.83,0.17,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.06,Usher placements: B.1.526(2/2)
hCoV-19/USA/WI-UW-3931/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.07,Usher placements: B.1.2(1/1)
hCoV-19/USA/WI-UW-3932/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.2(1/1)
hCoV-19/USA/WI-UW-3933/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.07,Usher placements: B.1.2(1/1)
hCoV-19/USA/WI-UW-3934/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.06,Usher placements: B.1.2(1/1)
hCoV-19/USA/WI-UW-3935/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: B.1.2(1/1)
USA/WI-UW-4321/2020,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.11,Usher placements: B.1.2(1/1)
USA/WI-UW-4006/2021,B.1.623,0.0,,,,,,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.05,Assigned from designation hash.
USA/WI-UW-4007/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.2(2/2)
USA/WI-UW-4008/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
USA/WI-UW-4009/2021,B.1.526,0.0,,Iota (B.1.526-like),0.83,0.17,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.526(2/2)
USA/WI-UW-4010/2021,B.1.526,0.0,,Iota (B.1.526-like),0.78,0.22,scorpio call: Alt alleles 18; Ref alleles 5; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.526(2/2)
USA/WI-UW-4011/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
USA/WI-UW-4012/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.2(1/1)
USA/WI-UW-4013/2021,B.1.551,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.551(1/1)
USA/WI-UW-4014/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.2(2/2)
USA/WI-UW-4015/2021,B.1.623,0.0,,,,,,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.04,Assigned from designation hash.
USA/WI-UW-4016/2021,B.1.526,0.0,,Iota (B.1.526-like),0.83,0.17,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.526(2/2)
USA/WI-UW-4017/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.2(1/1)
USA/WI-UW-4018/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.2(2/2)
USA/WI-UW-4019/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.2(2/2)
USA/WI-UW-4020/2021,B.1.526,0.0,,Iota (B.1.526-like),0.83,0.17,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.526(2/2)
USA/WI-UW-4021/2021,B.1.429,0.0,,Epsilon (B.1.429-like),1.0,0.0,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.429(1/1)
USA/WI-UW-4022/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
USA/WI-UW-4023/2021,B.1.429,0.0,,Epsilon (B.1.429-like),1.0,0.0,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: B.1.429(3/3)
USA/WI-UW-4024/2021,B.1.526,0.0,,Iota (B.1.526-like),0.78,0.17,scorpio call: Alt alleles 18; Ref alleles 4; Amb alleles 1; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.526(2/2)
hCoV-19/USA/WI-UW-4107/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.2(2/2)
USA/WI-UW-3936/2021,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.1.7(2/2)
USA/WI-UW-3937/2021,B.1.1.7,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.1.7(2/2)
USA/WI-UW-3938/2021,B.1.427,0.0,,Epsilon (B.1.427-like),0.92,0.0,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: B.1.427(1/1)
USA/WI-UW-3939/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.2(1/1)
USA/WI-UW-3940/2021,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.1.7(1/1)
USA/WI-UW-3941/2021,B.1.1.519,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.1.519(2/2)
USA/WI-UW-3942/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.2(1/1)
USA/WI-UW-3943/2021,B.1.526,0.0,,Iota (B.1.526-like),0.83,0.17,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.526(2/2)
USA/WI-UW-3944/2021,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 0; Oth alleles 1,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.1.7(1/1)
USA/WI-UW-3945/2021,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.1.7(1/1)
USA/WI-UW-3946/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
USA/WI-UW-3947/2021,B.1.427,0.0,,Epsilon (B.1.427-like),0.92,0.0,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.427(1/1)
USA/WI-UW-3948/2021,B.1.623,0.0,,,,,,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.03,Assigned from designation hash.
USA/WI-UW-3949/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
USA/WI-UW-3950/2021,B.1.526,0.0,,Iota (B.1.526-like),0.83,0.17,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.526(2/2)
USA/WI-UW-3951/2021,B.1.526,0.0,,Iota (B.1.526-like),0.83,0.17,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.526(2/2)
USA/WI-UW-3952/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.2(1/1)
USA/WI-UW-3953/2021,B.1.427,0.0,,Epsilon (B.1.427-like),0.92,0.0,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.427(1/1)
USA/WI-UW-3954/2021,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.1.7(1/1)
USA/WI-UW-3955/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: B.1.2(1/1)
USA/WI-UW-3956/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: B.1.2(1/1)
USA/WI-UW-3957/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.06,Usher placements: B.1.2(1/1)
USA/WI-UW-3958/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.2(1/1)
USA/WI-UW-3959/2021,B.1.596,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.596(1/1)
USA/WI-UW-3960/2021,B.1.1.519,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.1.519(1/1)
hCoV-19/USA/WI-UW-4006/2021,B.1.623,0.0,,,,,,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.05,Assigned from designation hash.
hCoV-19/USA/WI-UW-4007/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.2(2/2)
hCoV-19/USA/WI-UW-4008/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/WI-UW-4009/2021,B.1.526,0.0,,Iota (B.1.526-like),0.83,0.17,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.526(2/2)
hCoV-19/USA/WI-UW-4010/2021,B.1.526,0.0,,Iota (B.1.526-like),0.78,0.22,scorpio call: Alt alleles 18; Ref alleles 5; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.526(2/2)
hCoV-19/USA/WI-UW-4011/2021,B.1.2,0.0,,,,,,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
